"Entity ID","Yext ID","Entity Type","Address > City","Address > Region","City or Region","State Name"
"MillcreekEstateIN","13140938","Internet City/State","","","Millcreek Estate","Indiana"
"MissionViejoIN","13140939","Internet City/State","","","Mission Viejo","Indiana"
"AndersonKY","13140940","Internet City/State","","","Anderson","Kentucky"
"CamargoKY","13140941","Internet City/State","","","Camargo","Kentucky"
"LyndonKY","13140942","Internet City/State","","","Lyndon","Kentucky"
"HillviewKY","13140943","Internet City/State","","","Hillview","Kentucky"
"PlantationKY","13140944","Internet City/State","","","Plantation","Kentucky"
"PrestonvilleKY","13140945","Internet City/State","","","Prestonville","Kentucky"
"SouthgateKY","13140946","Internet City/State","","","Southgate","Kentucky"
"WestBuechelKY","13140947","Internet City/State","","","West Buechel","Kentucky"
"WorthingtonHillsKY","13140948","Internet City/State","","","Worthington Hills","Kentucky"
"EuniceCityLA","13140949","Internet City/State","","","Eunice City","Louisiana"
"SaintJohnME","13140950","Internet City/State","","","Saint John","Maine"
"SidneyME","13140951","Internet City/State","","","Sidney","Maine"
"StGeorgeME","13140952","Internet City/State","","","St George","Maine"
"ClarksburgMA","13140953","Internet City/State","","","Clarksburg","Massachusetts"
"AlmiraMI","13140954","Internet City/State","","","Almira","Michigan"
"BruceMI","13140955","Internet City/State","","","Bruce","Michigan"
"AusableMI","13140956","Internet City/State","","","Ausable","Michigan"
"CrystalLakeMI","13140957","Internet City/State","","","Crystal Lake","Michigan"
"EdenvilleMI","13140958","Internet City/State","","","Edenville","Michigan"
"EllingtonMI","13140959","Internet City/State","","","Ellington","Michigan"
"FruitlandMI","13140960","Internet City/State","","","Fruitland","Michigan"
"KinderhookMI","13140961","Internet City/State","","","Kinderhook","Michigan"
"LyndonMI","13140962","Internet City/State","","","Lyndon","Michigan"
"MayfieldMI","13140963","Internet City/State","","","Mayfield","Michigan"
"ScottsvilleMI","13140964","Internet City/State","","","Scottsville","Michigan"
"SouthArmMI","13140965","Internet City/State","","","South Arm","Michigan"
"ThornappleMI","13140966","Internet City/State","","","Thornapple","Michigan"
"CuyunaMN","13140967","Internet City/State","","","Cuyuna","Minnesota"
"LimeMN","13140968","Internet City/State","","","Lime","Minnesota"
"PikeCreekMN","13140969","Internet City/State","","","Pike Creek","Minnesota"
"StchaelMN","13140970","Internet City/State","","","Stchael","Minnesota"
"CreveCoeurMO","13140971","Internet City/State","","","Creve Coeur","Missouri"
"FlintHillMO","13140972","Internet City/State","","","Flint Hill","Missouri"
"IronMO","13140973","Internet City/State","","","Iron","Missouri"
"NormandyMO","13140974","Internet City/State","","","Normandy","Missouri"
"LeadingtonMO","13140975","Internet City/State","","","Leadington","Missouri"
"ParkvilleMO","13140976","Internet City/State","","","Parkville","Missouri"
"ShrewsburyMO","13140977","Internet City/State","","","Shrewsbury","Missouri"
"StPetersMO","13140978","Internet City/State","","","St Peters","Missouri"
"WeldonSpringHeightsMO","13140979","Internet City/State","","","Weldon Spring Heights","Missouri"
"CatonNY","13140980","Internet City/State","","","Caton","New York"
"DelawareNY","13140981","Internet City/State","","","Delaware","New York"
"EagleNY","13140982","Internet City/State","","","Eagle","New York"
"FallsburghNY","13140983","Internet City/State","","","Fallsburgh","New York"
"LysanderNY","13140984","Internet City/State","","","Lysander","New York"
"MentzNY","13140985","Internet City/State","","","Mentz","New York"
"MinaNY","13140986","Internet City/State","","","Mina","New York"
"NanticokeNY","13140987","Internet City/State","","","Nanticoke","New York"
"NewAlbionNY","13140988","Internet City/State","","","New Albion","New York"
"NilesNY","13140989","Internet City/State","","","Niles","New York"
"NewScotlandNY","13140990","Internet City/State","","","New Scotland","New York"
"VillenovaNY","13140991","Internet City/State","","","Villenova","New York"
"YoungsNY","13140992","Internet City/State","","","Youngs","New York"
"AlamanceNC","13140993","Internet City/State","","","Alamance","North Carolina"
"EastLauringburgNC","13140994","Internet City/State","","","East Lauringburg","North Carolina"
"BunnCityLimitsNC","13140995","Internet City/State","","","Bunn City Limits","North Carolina"
"PopeAirForceBaseNC","13140996","Internet City/State","","","Pope Air Force Base","North Carolina"
"BrownStParisOH","13140997","Internet City/State","","","Brown St Paris","Ohio"
"CraigBeachOH","13140998","Internet City/State","","","Craig Beach","Ohio"
"BrownhelmOH","13140999","Internet City/State","","","Brownhelm","Ohio"
"DegraffOH","13141000","Internet City/State","","","Degraff","Ohio"
"EagleOH","13141001","Internet City/State","","","Eagle","Ohio"
"ElmwoodPlaceOH","13141002","Internet City/State","","","Elmwood Place","Ohio"
"GordonOH","13141003","Internet City/State","","","Gordon","Ohio"
"GreenCampOH","13141004","Internet City/State","","","Green Camp","Ohio"
"HarlemOH","13141005","Internet City/State","","","Harlem","Ohio"
"LattyOH","13141006","Internet City/State","","","Latty","Ohio"
"LockingtonOH","13141007","Internet City/State","","","Lockington","Ohio"
"LoramieOH","13141008","Internet City/State","","","Loramie","Ohio"
"MayfieldOH","13141009","Internet City/State","","","Mayfield","Ohio"
"MiddleburgOH","13141010","Internet City/State","","","Middleburg","Ohio"
"MillCreekOH","13141011","Internet City/State","","","Mill Creek","Ohio"
"MuskinghamCollegeOH","13141012","Internet City/State","","","Muskingham College","Ohio"
"NileOH","13141013","Internet City/State","","","Nile","Ohio"
"PoplarGroveOH","13141014","Internet City/State","","","Poplar Grove","Ohio"
"RiverleaOH","13141015","Internet City/State","","","Riverlea","Ohio"
"SaybrookOH","13141016","Internet City/State","","","Saybrook","Ohio"
"SouthZanesvilleOH","13141017","Internet City/State","","","South Zanesville","Ohio"
"ValleyOH","13141018","Internet City/State","","","Valley","Ohio"
"YoungsOH","13141019","Internet City/State","","","Youngs","Ohio"
"BakerOR","13141020","Internet City/State","","","Baker","Oregon"
"ConneautPA","13141021","Internet City/State","","","Conneaut","Pennsylvania"
"DelawarePA","13141022","Internet City/State","","","Delaware","Pennsylvania"
"PymatuningPA","13141023","Internet City/State","","","Pymatuning","Pennsylvania"
"LincolnvilleSC","13141024","Internet City/State","","","Lincolnville","South Carolina"
"QuinbySC","13141025","Internet City/State","","","Quinby","South Carolina"
"SunCityBeaufortCountySC","13141026","Internet City/State","","","Sun City Beaufort County","South Carolina"
"GilesTN","13141027","Internet City/State","","","Giles","Tennessee"
"LexingtonWoodsTX","13141028","Internet City/State","","","Lexington Woods","Texas"
"RioGrandeValleyTX","13141029","Internet City/State","","","Rio Grande Valley","Texas"
"CommonwealthWI","13141030","Internet City/State","","","Commonwealth","Wisconsin"
"SussexVA","13141031","Internet City/State","","","Sussex","Virginia"
"HubbardWI","13141032","Internet City/State","","","Hubbard","Wisconsin"
"LakellsWI","13141033","Internet City/State","","","Lakells","Wisconsin"
"LebanonWI","13141034","Internet City/State","","","Lebanon","Wisconsin"
"McfarlandWI","13141035","Internet City/State","","","Mcfarland","Wisconsin"
"MononaWI","13141036","Internet City/State","","","Monona","Wisconsin"
"MukwaWI","13141037","Internet City/State","","","Mukwa","Wisconsin"
"OaklandWI","13141038","Internet City/State","","","Oakland","Wisconsin"
"TainterWI","13141039","Internet City/State","","","Tainter","Wisconsin"
"TexasWI","13141040","Internet City/State","","","Texas","Wisconsin"
"WilsonWI","13141041","Internet City/State","","","Wilson","Wisconsin"
"CarteretCountyNC","13141042","Internet City/State","","","Carteret County","North Carolina"
"MeriwetherCountyGA","13141043","Internet City/State","","","Meriwether County","Georgia"
"DenverCO","13141044","Internet City/State","","","Denver","Colorado"
"YorkCountySC","13141045","Internet City/State","","","York County","South Carolina"
"UnionCountyNC","13141046","Internet City/State","","","Union County","North Carolina"
"SenecaCountyNY","13141047","Internet City/State","","","Seneca County","New York"
"CoffeeCountyAL","13141048","Internet City/State","","","Coffee County","Alabama"
"FranklinCountyAL","13141049","Internet City/State","","","Franklin County","Alabama"
"RandolphCountyAL","13141050","Internet City/State","","","Randolph County","Alabama"
"DelNorteCountyCA","13141051","Internet City/State","","","Del Norte County","California"
"RangelyCO","13141052","Internet City/State","","","Rangely","Colorado"
"OrangeCountyFL","13141053","Internet City/State","","","Orange County","Florida"
"FloydCountyGA","13141054","Internet City/State","","","Floyd County","Georgia"
"HanapepeHI","13141055","Internet City/State","","","Hanapepe","Hawaii"
"LaurelCountyKY","13141056","Internet City/State","","","Laurel County","Kentucky"
"RowanCountyKY","13141057","Internet City/State","","","Rowan County","Kentucky"
"YellowstoneCountyMT","13141058","Internet City/State","","","Yellowstone County","Montana"
"KeithCountyNE","13141059","Internet City/State","","","Keith County","Nebraska"
"ChenangoCountyNY","13141060","Internet City/State","","","Chenango County","New York"
"SchenectadyCountyNY","13141061","Internet City/State","","","Schenectady County","New York"
"AlamanceCountyNC","13141062","Internet City/State","","","Alamance County","North Carolina"
"AlexanderCountyNC","13141063","Internet City/State","","","Alexander County","North Carolina"
"GastonCountyNC","13141064","Internet City/State","","","Gaston County","North Carolina"
"HarneyCountyOR","13141065","Internet City/State","","","Harney County","Oregon"
"BedfordCountyTN","13141066","Internet City/State","","","Bedford County","Tennessee"
"HardinCountyTN","13141067","Internet City/State","","","Hardin County","Tennessee"
"HaysCountyTX","13141068","Internet City/State","","","Hays County","Texas"
"HallwoodVA","13141069","Internet City/State","","","Hallwood","Virginia"
"GrantCountyWI","13141070","Internet City/State","","","Grant County","Wisconsin"
"AutaugaAL","13141071","Internet City/State","","","Autauga","Alabama"
"ClayhatcheeAL","13141072","Internet City/State","","","Clayhatchee","Alabama"
"WestJeffersonAL","13141073","Internet City/State","","","West Jefferson","Alabama"
"HiddenHillsCA","13141074","Internet City/State","","","Hidden Hills","California"
"McfarlandCA","13141075","Internet City/State","","","Mcfarland","California"
"MercedCA","13141076","Internet City/State","","","Merced","California"
"PalmShoresFL","13141077","Internet City/State","","","Palm Shores","Florida"
"AldoraGA","13141078","Internet City/State","","","Aldora","Georgia"
"MaunakearesortHI","13141079","Internet City/State","","","Maunakearesort","Hawaii"
"IdahoFallsID","13141080","Internet City/State","","","Idaho Falls","Idaho"
"KeokukIL","13141081","Internet City/State","","","Keokuk","Illinois"
"BellewoodKY","13141082","Internet City/State","","","Bellewood","Kentucky"
"CrossgateKY","13141083","Internet City/State","","","Crossgate","Kentucky"
"StrathmoorManorKY","13141084","Internet City/State","","","Strathmoor Manor","Kentucky"
"KillianLA","13141085","Internet City/State","","","Killian","Louisiana"
"LeonvilleLA","13141086","Internet City/State","","","Leonville","Louisiana"
"SmyrnaME","13141087","Internet City/State","","","Smyrna","Maine"
"AcmeMI","13141088","Internet City/State","","","Acme","Michigan"
"AlganseeMI","13141089","Internet City/State","","","Algansee","Michigan"
"BataviaMI","13141090","Internet City/State","","","Batavia","Michigan"
"BethanyMI","13141091","Internet City/State","","","Bethany","Michigan"
"BoyneValleyMI","13141092","Internet City/State","","","Boyne Valley","Michigan"
"BuenaVistaMI","13141093","Internet City/State","","","Buena Vista","Michigan"
"EchoMI","13141094","Internet City/State","","","Echo","Michigan"
"EvangelineMI","13141095","Internet City/State","","","Evangeline","Michigan"
"EvelineMI","13141096","Internet City/State","","","Eveline","Michigan"
"EvergreenMI","13141097","Internet City/State","","","Evergreen","Michigan"
"FreemanMI","13141098","Internet City/State","","","Freeman","Michigan"
"FremontMI","13141099","Internet City/State","","","Fremont","Michigan"
"FrostMI","13141100","Internet City/State","","","Frost","Michigan"
"GerrishMI","13141101","Internet City/State","","","Gerrish","Michigan"
"GrandIslandMI","13141102","Internet City/State","","","Grand Island","Michigan"
"HaringMI","13141103","Internet City/State","","","Haring","Michigan"
"HigginsMI","13141104","Internet City/State","","","Higgins","Michigan"
"HomerMI","13141105","Internet City/State","","","Homer","Michigan"
"LakeIsabellaMI","13141106","Internet City/State","","","Lake Isabella","Michigan"
"InvernessMI","13141107","Internet City/State","","","Inverness","Michigan"
"OsceolaMI","13141108","Internet City/State","","","Osceola","Michigan"
"SwanCreekMI","13141109","Internet City/State","","","Swan Creek","Michigan"
"TaymouthMI","13141110","Internet City/State","","","Taymouth","Michigan"
"WawatamMI","13141111","Internet City/State","","","Wawatam","Michigan"
"TorchLakeMI","13141112","Internet City/State","","","Torch Lake","Michigan"
"ValleyMI","13141113","Internet City/State","","","Valley","Michigan"
"WilberMI","13141114","Internet City/State","","","Wilber","Michigan"
"LakeShoreMN","13141115","Internet City/State","","","Lake Shore","Minnesota"
"HomerMN","13141116","Internet City/State","","","Homer","Minnesota"
"PerryLakeMN","13141117","Internet City/State","","","Perry Lake","Minnesota"
"GlenaireMO","13141118","Internet City/State","","","Glenaire","Missouri"
"GrantwoodMO","13141119","Internet City/State","","","Grantwood","Missouri"
"StJohnMO","13141120","Internet City/State","","","St John","Missouri"
"VinitaTerraceMO","13141121","Internet City/State","","","Vinita Terrace","Missouri"
"WhitemanAfbMO","13141122","Internet City/State","","","Whiteman Afb","Missouri"
"SuperiorNE","13141123","Internet City/State","","","Superior","Nebraska"
"TuftonboroNH","13141124","Internet City/State","","","Tuftonboro","New Hampshire"
"BrutusNY","13141125","Internet City/State","","","Brutus","New York"
"FremontNY","13141126","Internet City/State","","","Fremont","New York"
"GainsvilleNY","13141127","Internet City/State","","","Gainsville","New York"
"LebanonNY","13141128","Internet City/State","","","Lebanon","New York"
"NiskayunaNY","13141129","Internet City/State","","","Niskayuna","New York"
"SenecaNY","13141130","Internet City/State","","","Seneca","New York"
"SennettNY","13141131","Internet City/State","","","Sennett","New York"
"WrightNY","13141132","Internet City/State","","","Wright","New York"
"SharonNY","13141133","Internet City/State","","","Sharon","New York"
"ArchdaleNC","13141134","Internet City/State","","","Archdale","North Carolina"
"MesicNC","13141135","Internet City/State","","","Mesic","North Carolina"
"MintHillNC","13141136","Internet City/State","","","Mint Hill","North Carolina"
"OssipeeNC","13141137","Internet City/State","","","Ossipee","North Carolina"
"WallburgNC","13141138","Internet City/State","","","Wallburg","North Carolina"
"AndersonOH","13141139","Internet City/State","","","Anderson","Ohio"
"DenisonOH","13141140","Internet City/State","","","Denison","Ohio"
"MadRiverOH","13141141","Internet City/State","","","Mad River","Ohio"
"PikeOH","13141142","Internet City/State","","","Pike","Ohio"
"PattersonOH","13141143","Internet City/State","","","Patterson","Ohio"
"PolandOH","13141144","Internet City/State","","","Poland","Ohio"
"RidgeOH","13141145","Internet City/State","","","Ridge","Ohio"
"RushylvaniaOH","13141146","Internet City/State","","","Rushylvania","Ohio"
"SenecaOH","13141147","Internet City/State","","","Seneca","Ohio"
"SharonOH","13141148","Internet City/State","","","Sharon","Ohio"
"SheffieldOH","13141149","Internet City/State","","","Sheffield","Ohio"
"SuperiorOH","13141150","Internet City/State","","","Superior","Ohio"
"SwanCreekOH","13141151","Internet City/State","","","Swan Creek","Ohio"
"VernonOH","13141152","Internet City/State","","","Vernon","Ohio"
"WaiteHillOH","13141153","Internet City/State","","","Waite Hill","Ohio"
"WheelingOH","13141154","Internet City/State","","","Wheeling","Ohio"
"WilshireHillsOH","13141155","Internet City/State","","","Wilshire Hills","Ohio"
"YorkOH","13141156","Internet City/State","","","York","Ohio"
"HempfieldPA","13141157","Internet City/State","","","Hempfield","Pennsylvania"
"SilverlakePA","13141158","Internet City/State","","","Silverlake","Pennsylvania"
"ArcadiaLakesSC","13141159","Internet City/State","","","Arcadia Lakes","South Carolina"
"LockhartSC","13141160","Internet City/State","","","Lockhart","South Carolina"
"CrockettTN","13141161","Internet City/State","","","Crockett","Tennessee"
"DeKalbCountyTN","13141162","Internet City/State","","","De Kalb County","Tennessee"
"MauryTN","13141163","Internet City/State","","","Maury","Tennessee"
"WhitwellCityTN","13141164","Internet City/State","","","Whitwell City","Tennessee"
"HighlandParkTX","13141165","Internet City/State","","","Highland Park","Texas"
"SansomParkTX","13141166","Internet City/State","","","Sansom Park","Texas"
"WhiteSettlementTX","13141167","Internet City/State","","","White Settlement","Texas"
"WimberlyTX","13141168","Internet City/State","","","Wimberly","Texas"
"AngeloWI","13141169","Internet City/State","","","Angelo","Wisconsin"
"AnsonWI","13141170","Internet City/State","","","Anson","Wisconsin"
"ChristianaWI","13141171","Internet City/State","","","Christiana","Wisconsin"
"ElbaWI","13141172","Internet City/State","","","Elba","Wisconsin"
"FitchburgCityWI","13141173","Internet City/State","","","Fitchburg City","Wisconsin"
"LimaWI","13141174","Internet City/State","","","Lima","Wisconsin"
"LacrosseWI","13141175","Internet City/State","","","Lacrosse","Wisconsin"
"LindWI","13141176","Internet City/State","","","Lind","Wisconsin"
"LyndonWI","13141177","Internet City/State","","","Lyndon","Wisconsin"
"MapleCreekWI","13141178","Internet City/State","","","Maple Creek","Wisconsin"
"NewburgWI","13141179","Internet City/State","","","Newburg","Wisconsin"
"OttawaWI","13141180","Internet City/State","","","Ottawa","Wisconsin"
"PleasantValleyWI","13141181","Internet City/State","","","Pleasant Valley","Wisconsin"
"RockWI","13141182","Internet City/State","","","Rock","Wisconsin"
"SenecaWI","13141183","Internet City/State","","","Seneca","Wisconsin"
"FlaglerCountyFL","13141184","Internet City/State","","","Flagler County","Florida"
"AlbuquerqueNM","13141185","Internet City/State","","","Albuquerque","New Mexico"
"RavalliCountyMT","13141186","Internet City/State","","","Ravalli County","Montana"
"PinellasCountyFL","13141187","Internet City/State","","","Pinellas County","Florida"
"MesaCountyCO","13141188","Internet City/State","","","Mesa County","Colorado"
"UpsonCountyGA","13141189","Internet City/State","","","Upson County","Georgia"
"FloydCountyIN","13141190","Internet City/State","","","Floyd County","Indiana"
"KalaheoHI","13141191","Internet City/State","","","Kalaheo","Hawaii"
"JeffersonCountyIL","13141192","Internet City/State","","","Jefferson County","Illinois"
"FranklinCountyKY","13141193","Internet City/State","","","Franklin County","Kentucky"
"MercerCountyKY","13141194","Internet City/State","","","Mercer County","Kentucky"
"EvangelineParishLA","13141195","Internet City/State","","","Evangeline Parish","Louisiana"
"FranklinCountyMO","13141196","Internet City/State","","","Franklin County","Missouri"
"BuffaloCountyNE","13141197","Internet City/State","","","Buffalo County","Nebraska"
"SaundersCountyNE","13141198","Internet City/State","","","Saunders County","Nebraska"
"LyonCountyNV","13141199","Internet City/State","","","Lyon County","Nevada"
"SteubenCountyNY","13141200","Internet City/State","","","Steuben County","New York"
"TiogaCountyNY","13141201","Internet City/State","","","Tioga County","New York"
"JohnstonCountyNC","13141202","Internet City/State","","","Johnston County","North Carolina"
"IredellCountyNC","13141203","Internet City/State","","","Iredell County","North Carolina"
"RowanCountyNC","13141204","Internet City/State","","","Rowan County","North Carolina"
"ClatsopCountyOR","13141205","Internet City/State","","","Clatsop County","Oregon"
"AndersonCountySC","13141206","Internet City/State","","","Anderson County","South Carolina"
"DorchesterCountySC","13141207","Internet City/State","","","Dorchester County","South Carolina"
"BradleyCountyTN","13141208","Internet City/State","","","Bradley County","Tennessee"
"VanBurenCountyTN","13141209","Internet City/State","","","Van Buren County","Tennessee"
"AccomacVA","13141210","Internet City/State","","","Accomac","Virginia"
"ArgoAL","13141211","Internet City/State","","","Argo","Alabama"
"EastLawrenceCountyAL","13141212","Internet City/State","","","East Lawrence County","Alabama"
"SouthsideAL","13141213","Internet City/State","","","Southside","Alabama"
"RehobethAL","13141214","Internet City/State","","","Rehobeth","Alabama"
"SylvanSpringsAL","13141215","Internet City/State","","","Sylvan Springs","Alabama"
"AlturasCA","13141216","Internet City/State","","","Alturas","California"
"SanBenitoCA","13141217","Internet City/State","","","San Benito","California"
"SouthWhittierCA","13141218","Internet City/State","","","South Whittier","California"
"WestchesterCA","13141219","Internet City/State","","","Westchester","California"
"BelleairFL","13141220","Internet City/State","","","Belleair","Florida"
"HollyHillFL","13141221","Internet City/State","","","Holly Hill","Florida"
"LakeWalesFL","13141222","Internet City/State","","","Lake Wales","Florida"
"TreasureIslandFL","13141223","Internet City/State","","","Treasure Island","Florida"
"MaunalaniHI","13141224","Internet City/State","","","Maunalani","Hawaii"
"WhitfieldGA","13141225","Internet City/State","","","Whitfield","Georgia"
"BrooklynPlaceIN","13141226","Internet City/State","","","Brooklyn Place","Indiana"
"MockingbirdValleyKY","13141227","Internet City/State","","","Mockingbird Valley","Kentucky"
"MoorlandKY","13141228","Internet City/State","","","Moorland","Kentucky"
"NorthfieldKY","13141229","Internet City/State","","","Northfield","Kentucky"
"WalesME","13141230","Internet City/State","","","Wales","Maine"
"NewBedfordMA","13141231","Internet City/State","","","New Bedford","Massachusetts"
"WestMA","13141232","Internet City/State","","","West","Massachusetts"
"CamdenMI","13141233","Internet City/State","","","Camden","Michigan"
"EmersonMI","13141234","Internet City/State","","","Emerson","Michigan"
"ForestHomeMI","13141235","Internet City/State","","","Forest Home","Michigan"
"FredoniaMI","13141236","Internet City/State","","","Fredonia","Michigan"
"HayesMI","13141237","Internet City/State","","","Hayes","Michigan"
"JoyfieldMI","13141238","Internet City/State","","","Joyfield","Michigan"
"LasalleMI","13141239","Internet City/State","","","Lasalle","Michigan"
"NewHavenMI","13141240","Internet City/State","","","New Haven","Michigan"
"NewarkMI","13141241","Internet City/State","","","Newark","Michigan"
"NorthfieldMI","13141242","Internet City/State","","","Northfield","Michigan"
"PlainfieldMI","13141243","Internet City/State","","","Plainfield","Michigan"
"PortSheldonMI","13141244","Internet City/State","","","Port Sheldon","Michigan"
"ResortMI","13141245","Internet City/State","","","Resort","Michigan"
"WrightMI","13141246","Internet City/State","","","Wright","Michigan"
"AurdalMN","13141247","Internet City/State","","","Aurdal","Minnesota"
"BreezyPointMN","13141248","Internet City/State","","","Breezy Point","Minnesota"
"LongBeachMN","13141249","Internet City/State","","","Long Beach","Minnesota"
"CamdenMO","13141250","Internet City/State","","","Camden","Missouri"
"OlympianMO","13141251","Internet City/State","","","Olympian","Missouri"
"WebsterGrovesMO","13141252","Internet City/State","","","Webster Groves","Missouri"
"WilburParkMO","13141253","Internet City/State","","","Wilbur Park","Missouri"
"WoodsonTerraceMO","13141254","Internet City/State","","","Woodson Terrace","Missouri"
"PawneeNE","13141255","Internet City/State","","","Pawnee","Nebraska"
"AmherstNY","13141256","Internet City/State","","","Amherst","New York"
"BethanyNY","13141257","Internet City/State","","","Bethany","New York"
"BoltonNY","13141258","Internet City/State","","","Bolton","New York"
"GeneseeFallsNY","13141259","Internet City/State","","","Genesee Falls","New York"
"GownadaCattNY","13141260","Internet City/State","","","Gownada Catt","New York"
"HamptonburgNY","13141261","Internet City/State","","","Hamptonburg","New York"
"LedyardNY","13141262","Internet City/State","","","Ledyard","New York"
"MeredithNorthNY","13141263","Internet City/State","","","Meredith North","New York"
"NewHavenNY","13141264","Internet City/State","","","New Haven","New York"
"NewYorkCityNY","13141265","Internet City/State","","","New York City","New York"
"NorthHornellNY","13141266","Internet City/State","","","North Hornell","New York"
"PalermoNY","13141267","Internet City/State","","","Palermo","New York"
"ParmaNY","13141268","Internet City/State","","","Parma","New York"
"PlainfieldNY","13141269","Internet City/State","","","Plainfield","New York"
"RigaNY","13141270","Internet City/State","","","Riga","New York"
"StarkeyNY","13141271","Internet City/State","","","Starkey","New York"
"SaratogaNY","13141272","Internet City/State","","","Saratoga","New York"
"WalesNY","13141273","Internet City/State","","","Wales","New York"
"WestSenecaNY","13141274","Internet City/State","","","West Seneca","New York"
"WestvilleNY","13141275","Internet City/State","","","Westville","New York"
"AshevilleCityNC","13141276","Internet City/State","","","Asheville City","North Carolina"
"FtFischerAfbNC","13141277","Internet City/State","","","Ft Fischer Afb","North Carolina"
"GranstsboroNC","13141278","Internet City/State","","","Granstsboro","North Carolina"
"MicroNC","13141279","Internet City/State","","","Micro","North Carolina"
"LongBeachNC","13141280","Internet City/State","","","Long Beach","North Carolina"
"MidwayNC","13141281","Internet City/State","","","Midway","North Carolina"
"MineralSpringsNC","13141282","Internet City/State","","","Mineral Springs","North Carolina"
"NorthhamptonCountyNC","13141283","Internet City/State","","","Northhampton County","North Carolina"
"RutherfordCollegeNC","13141284","Internet City/State","","","Rutherford College","North Carolina"
"StanleyCountyNC","13141285","Internet City/State","","","Stanley County","North Carolina"
"WoodfinNC","13141286","Internet City/State","","","Woodfin","North Carolina"
"AquillaOH","13141287","Internet City/State","","","Aquilla","Ohio"
"BartlowOH","13141288","Internet City/State","","","Bartlow","Ohio"
"BrunswickHillsOH","13141289","Internet City/State","","","Brunswick Hills","Ohio"
"DoylesOH","13141290","Internet City/State","","","Doyles","Ohio"
"EnterpriseOH","13141291","Internet City/State","","","Enterprise","Ohio"
"EvendaleOH","13141292","Internet City/State","","","Evendale","Ohio"
"HinkleyOH","13141293","Internet City/State","","","Hinkley","Ohio"
"FitchvilleOH","13141294","Internet City/State","","","Fitchville","Ohio"
"FairfaxOH","13141295","Internet City/State","","","Fairfax","Ohio"
"LakeChoctawOH","13141296","Internet City/State","","","Lake Choctaw","Ohio"
"McleanOH","13141297","Internet City/State","","","Mclean","Ohio"
"MidwayOH","13141298","Internet City/State","","","Midway","Ohio"
"MontvilleOH","13141299","Internet City/State","","","Montville","Ohio"
"ShawneeHillsOH","13141300","Internet City/State","","","Shawnee Hills","Ohio"
"SomerfordOH","13141301","Internet City/State","","","Somerford","Ohio"
"SymmesOH","13141302","Internet City/State","","","Symmes","Ohio"
"SomersOH","13141303","Internet City/State","","","Somers","Ohio"
"WayneLakesOH","13141304","Internet City/State","","","Wayne Lakes","Ohio"
"FrenchcreekPA","13141305","Internet City/State","","","Frenchcreek","Pennsylvania"
"BriarcliffAcresSC","13141306","Internet City/State","","","Briarcliff Acres","South Carolina"
"McbeeSC","13141307","Internet City/State","","","Mcbee","South Carolina"
"NewHopeTN","13141308","Internet City/State","","","New Hope","Tennessee"
"CooperTN","13141309","Internet City/State","","","Cooper","Tennessee"
"RheaTN","13141310","Internet City/State","","","Rhea","Tennessee"
"BenbrookTX","13141311","Internet City/State","","","Benbrook","Texas"
"BridgestoneTX","13141312","Internet City/State","","","Bridgestone","Texas"
"CarswellTX","13141313","Internet City/State","","","Carswell","Texas"
"GlennHeightsTX","13141314","Internet City/State","","","Glenn Heights","Texas"
"HoustonTX","13141315","Internet City/State","","","Houston","Texas"
"NorthlakeTX","13141316","Internet City/State","","","Northlake","Texas"
"TrophyClubTX","13141317","Internet City/State","","","Trophy Club","Texas"
"BergenWI","13141318","Internet City/State","","","Bergen","Wisconsin"
"BovinaWI","13141319","Internet City/State","","","Bovina","Wisconsin"
"ChicagoWI","13141320","Internet City/State","","","Chicago","Wisconsin"
"HamiltonWI","13141321","Internet City/State","","","Hamilton","Wisconsin"
"HobartWI","13141322","Internet City/State","","","Hobart","Wisconsin"
"NorthFondDuLacWI","13141323","Internet City/State","","","North Fond Du Lac","Wisconsin"
"HollandWI","13141324","Internet City/State","","","Holland","Wisconsin"
"WauwatosaWI","13141325","Internet City/State","","","Wauwatosa","Wisconsin"
"LancasterCountySC","13141326","Internet City/State","","","Lancaster County","South Carolina"
"JeffersonCountyMO","13141327","Internet City/State","","","Jefferson County","Missouri"
"AsheCountyNC","13141328","Internet City/State","","","Ashe County","North Carolina"
"FranklinCountyNC","13141329","Internet City/State","","","Franklin County","North Carolina"
"SanFranciscoCA","13141330","Internet City/State","","","San Francisco","California"
"JeffersonCountyAL","13141331","Internet City/State","","","Jefferson County","Alabama"
"StClairCountyAL","13141332","Internet City/State","","","St Clair County","Alabama"
"ButtsCountyGA","13141333","Internet City/State","","","Butts County","Georgia"
"GallatinCountyKY","13141334","Internet City/State","","","Gallatin County","Kentucky"
"GravesCountyKY","13141335","Internet City/State","","","Graves County","Kentucky"
"HardinCountyKY","13141336","Internet City/State","","","Hardin County","Kentucky"
"JeffersonCountyKY","13141337","Internet City/State","","","Jefferson County","Kentucky"
"WebsterCountyKY","13141338","Internet City/State","","","Webster County","Kentucky"
"JeffersonCountyMT","13141339","Internet City/State","","","Jefferson County","Montana"
"DawsonCountyNE","13141340","Internet City/State","","","Dawson County","Nebraska"
"LancasterCountyNE","13141341","Internet City/State","","","Lancaster County","Nebraska"
"FranklinCountyNY","13141342","Internet City/State","","","Franklin County","New York"
